No,지역,지역,매입자거주지,2015년,2015년,2016년,2016년,2017년,2017년,2018년,2018년,2019년,2019년,2020년,2020년,2021년,2021년,2022년,2022년,2023년,2023년,2024년,2024년
No,지역,지역,매입자거주지,동(호)수,면적,동(호)수,면적,동(호)수,면적,동(호)수,면적,동(호)수,면적,동(호)수,면적,동(호)수,면적,동(호)수,면적,동(호)수,면적,동(호)수,면적
No,지역,지역,매입자거주지,동(호)수,천㎡,동(호)수,천㎡,동(호)수,천㎡,동(호)수,천㎡,동(호)수,천㎡,동(호)수,천㎡,동(호)수,천㎡,동(호)수,천㎡,동(호)수,천㎡,동(호)수,천㎡
70,서울,은평구,관할시도외_기타,546,41,560,44,464,35,718,57,428,31,816,62,341,24,134,9,341,25,483,33
71,서울,서대문구,합계,"""3,642""",281,"""3,811""",310,"""3,217""",243,"""3,143""",249,"""2,541""",187,"""3,278""",247,"""1,675""",120,410,28,"""1,407""",101,"""2,277""",166
72,서울,서대문구,관할시군구내,"""1,795""",145,"""1,812""",152,"""1,361""",113,"""1,290""",107,916,74,"""1,160""",96,537,42,125,9,497,40,755,61
73,서울,서대문구,관할시도내,"""1,187""",90,"""1,356""",109,"""1,241""",87,"""1,198""",93,"""1,047""",73,"""1,455""",103,829,57,189,13,615,40,934,64
74,서울,서대문구,관할시도외_서울,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,서울,서대문구,관할시도외_기타,660,46,643,49,615,44,655,48,578,41,663,49,309,21,96,6,295,21,588,43
76,서울,마포구,합계,"""4,885""",394,"""5,021""",426,"""4,154""",332,"""3,445""",284,"""2,682""",204,"""3,227""",250,"""1,702""",127,540,36,"""1,576""",113,"""2,702""",205
77,서울,마포구,관할시군구내,"""2,527""",211,"""2,326""",199,"""1,892""",157,"""1,413""",122,"""1,020""",84,"""1,211""",101,613,47,208,15,513,40,891,72
78,서울,마포구,관할시도내,"""1,403""",112,"""1,742""",153,"""1,405""",110,"""1,274""",103,"""1,030""",76,"""1,274""",96,737,55,207,14,580,42,"""1,111""",83
79,서울,마포구,관할시도외_서울,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,서울,마포구,관할시도외_기타,955,71,953,74,857,64,758,59,632,44,742,53,352,25,125,8,483,31,700,51
81,서울,양천구,합계,"""6,483""",520,"""6,365""",525,"""4,855""",397,"""4,693""",385,"""3,665""",299,"""4,133""",319,"""2,061""",157,470,35,"""1,615""",127,"""2,569""",204
82,서울,양천구,관할시군구내,"""4,136""",343,"""3,791""",320,"""2,762""",236,"""2,527""",215,"""1,912""",164,"""1,908""",157,942,77,205,16,775,65,"""1,293""",107
83,서울,양천구,관할시도내,"""1,537""",118,"""1,750""",143,"""1,295""",101,"""1,373""",109,"""1,053""",83,"""1,442""",104,733,53,175,13,519,39,812,62
84,서울,양천구,관할시도외_서울,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,서울,양천구,관할시도외_기타,810,59,824,62,798,60,793,60,700,52,783,58,386,28,90,6,321,23,464,34
86,서울,강서구,합계,"""9,313""",685,"""7,794""",581,"""6,027""",440,"""5,971""",444,"""3,391""",243,"""6,314""",452,"""3,182""",218,702,43,"""1,848""",127,"""2,838""",199
87,서울,강서구,관할시군구내,"""4,992""",391,"""4,419""",348,"""3,215""",251,"""3,082""",246,"""1,748""",136,"""2,945""",230,"""1,398""",103,284,20,937,69,"""1,543""",116
88,서울,강서구,관할시도내,"""2,167""",153,"""1,879""",133,"""1,501""",105,"""1,556""",109,907,60,"""1,875""",122,"""1,042""",67,218,12,455,30,713,47
89,서울,강서구,관할시도외_서울,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,서울,강서구,관할시도외_기타,"""2,154""",141,"""1,496""",101,"""1,311""",83,"""1,333""",89,736,47,"""1,494""",100,742,49,200,11,456,28,582,38
91,서울,구로구,합계,"""6,653""",489,"""6,534""",500,"""5,102""",374,"""5,040""",373,"""3,585""",244,"""5,516""",391,"""2,820""",183,819,45,"""1,473""",101,"""2,302""",161
92,서울,구로구,관할시군구내,"""3,720""",285,"""3,239""",252,"""2,697""",208,"""2,337""",182,"""1,633""",123,"""2,230""",174,914,69,245,16,612,46,999,76
93,서울,구로구,관할시도내,"""1,471""",106,"""2,082""",168,"""1,357""",96,"""1,580""",113,"""1,209""",72,"""1,761""",122,"""1,218""",72,358,19,505,34,758,52
94,서울,구로구,관할시도외_서울,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,서울,구로구,관할시도외_기타,"""1,462""",98,"""1,213""",80,"""1,048""",70,"""1,123""",78,743,49,"""1,525""",95,688,42,216,9,356,21,545,33
96,서울,금천구,합계,"""2,189""",153,"""1,872""",138,"""1,632""",120,"""1,739""",131,"""1,517""",110,"""1,881""",126,"""1,250""",87,427,20,556,39,767,53
97,서울,금천구,관할시군구내,"""1,219""",91,"""1,058""",81,944,71,857,67,791,60,771,59,612,48,115,8,306,23,403,30
98,서울,금천구,관할시도내,480,30,431,31,380,28,500,37,397,27,702,41,394,24,242,9,143,9,203,14
99,서울,금천구,관할시도외_서울,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,서울,금천구,관할시도외_기타,490,31,383,26,308,22,382,27,329,22,408,26,244,15,70,3,107,7,161,11
101,서울,영등포구,합계,"""5,823""",451,"""5,019""",403,"""4,528""",357,"""3,962""",314,"""2,942""",215,"""4,057""",296,"""2,078""",149,720,42,"""1,909""",135,"""3,092""",242
102,서울,영등포구,관할시군구내,"""2,877""",239,"""2,562""",220,"""2,094""",177,"""1,656""",142,"""1,246""",95,"""1,622""",121,665,56,229,16,833,59,"""1,193""",98
103,서울,영등포구,관할시도내,"""1,825""",134,"""1,535""",117,"""1,478""",112,"""1,391""",108,943,69,"""1,463""",107,861,61,248,15,623,46,"""1,157""",90
104,서울,영등포구,관할시도외_서울,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,서울,영등포구,관할시도외_기타,"""1,121""",78,922,66,956,67,915,65,753,50,972,67,552,32,243,12,453,30,742,55
106,서울,동작구,합계,"""5,494""",434,"""4,955""",415,"""4,246""",359,"""3,268""",275,"""2,506""",204,"""3,224""",263,"""1,748""",132,596,35,"""1,284""",95,"""2,524""",196
107,서울,동작구,관할시군구내,"""2,694""",223,"""2,269""",196,"""1,793""",155,"""1,268""",110,940,81,"""1,103""",94,646,46,169,13,429,33,792,65
108,서울,동작구,관할시도내,"""1,863""",145,"""1,870""",155,"""1,625""",137,"""1,313""",111,"""1,030""",82,"""1,434""",116,784,62,183,13,523,40,"""1,101""",85
109,서울,동작구,관할시도외_서울,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,서울,동작구,관할시도외_기타,937,66,816,64,828,66,687,54,536,42,687,52,318,24,244,8,332,23,631,46
111,서울,관악구,합계,"""4,347""",331,"""3,510""",260,"""3,467""",257,"""3,300""",252,"""2,159""",156,"""2,987""",220,"""1,604""",110,462,28,"""1,155""",78,"""1,561""",114
112,서울,관악구,관할시군구내,"""2,628""",208,"""2,107""",165,"""1,871""",148,"""1,547""",124,"""1,073""",82,"""1,299""",100,664,50,207,14,467,36,738,56
113,서울,관악구,관할시도내,"""1,041""",76,820,58,"""1,022""",71,"""1,049""",79,568,39,970,68,629,41,184,11,281,20,480,34
114,서울,관악구,관할시도외_서울,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,서울,관악구,관할시도외_기타,678,47,583,37,574,38,704,49,518,35,718,51,311,20,71,4,407,23,343,23
116,서울,서초구,합계,"""6,367""",620,"""5,374""",538,"""5,370""",539,"""3,891""",403,"""3,150""",307,"""3,659""",341,"""2,527""",234,"""1,069""",85,"""1,644""",150,"""3,095""",280
117,서울,서초구,관할시군구내,"""3,540""",365,"""2,881""",307,"""2,750""",296,"""1,849""",208,"""1,344""",142,"""1,446""",143,950,94,559,46,583,58,"""1,122""",108
118,서울,서초구,관할시도내,"""1,712""",159,"""1,594""",150,"""1,630""",153,"""1,302""",126,"""1,143""",108,"""1,399""",129,"""1,035""",94,288,25,673,57,"""1,309""",118
119,서울,서초구,관할시도외_서울,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,서울,서초구,관할시도외_기타,"""1,115""",96,899,82,990,89,740,70,663,57,814,69,542,47,222,14,388,34,664,55
121,서울,강남구,합계,"""8,248""",810,"""7,556""",670,"""7,357""",659,"""4,835""",462,"""4,672""",431,"""4,286""",375,"""3,602""",299,"""1,886""",141,"""2,443""",203,"""3,813""",336
